"project_year","total_cover","quadrat","species"
1970,0,"J1","MUAR"
1970,0,"J1","MUAR2"
1970,0,"J1","MUPO2"
1970,0,"J1","PAHA"
1970,0,"J1","PAOB"
1970,0,"J1","PLMU3"
1970,0,"J1","SCBR2"
1970,0,"J1","SELE6"
1970,0,"J1","SPAI"
1970,0,"J1","SPCO4"
1970,0,"J1","SPCR"
1970,0.01028475,"J1","SPFL2"
1970,0,"J1","SPORO"
1970,0,"J1","UNKG"
1971,0,"J1","ARIST"
1971,0,"J1","ARTE3"
1971,0,"J1","BOER4"
1971,0,"J1","BOUTE"
1971,0,"J1","CYPER"
1971,0.00383,"J1","DAPU7"
1971,0,"J1","ENDE"
1971,0,"J1","ERLE"
1971,0,"J1","MUAR"
1971,0,"J1","MUAR2"
1971,0,"J1","MUPO2"
1971,0,"J1","PAHA"
1971,0,"J1","PAOB"
1971,0,"J1","PLMU3"
1971,0,"J1","SCBR2"
1971,0,"J1","SELE6"
1971,0,"J1","SPAI"
1971,0,"J1","SPCO4"
1971,0,"J1","SPCR"
1971,0.0205695,"J1","SPFL2"
1971,0,"J1","SPORO"
1971,0,"J1","UNKG"
1972,0,"J1","ARIST"
1972,0,"J1","ARTE3"
1972,0,"J1","BOER4"
1972,0,"J1","BOUTE"
1972,0,"J1","CYPER"
1972,0,"J1","DAPU7"
1972,0,"J1","ENDE"
1972,0,"J1","ERLE"
1972,0,"J1","MUAR"
1972,0,"J1","MUAR2"
1972,0,"J1","MUPO2"
1972,0,"J1","PAHA"
1972,0,"J1","PAOB"
1972,0,"J1","PLMU3"
1972,0.0033505,"J1","SCBR2"
1972,0,"J1","SELE6"
1972,0,"J1","SPAI"
1972,0,"J1","SPCO4"
1972,0,"J1","SPCR"
1972,0.0069215,"J1","SPFL2"
1972,0,"J1","SPORO"
1972,0,"J1","UNKG"
1973,0,"J1","ARIST"
1973,0,"J1","ARTE3"
1973,0,"J1","BOER4"
1973,0,"J1","BOUTE"
1973,0,"J1","CYPER"
1973,0.00896775,"J1","DAPU7"
1973,0,"J1","ENDE"
1973,0,"J1","ERLE"
1973,0,"J1","MUAR"
1973,0,"J1","MUAR2"
1973,0,"J1","MUPO2"
1973,0,"J1","PAHA"
1973,0,"J1","PAOB"
1973,0,"J1","PLMU3"
1973,0.00167525,"J1","SCBR2"
1973,0,"J1","SELE6"
1973,0,"J1","SPAI"
1973,0,"J1","SPCO4"
1973,0,"J1","SPCR"
1973,0.00494875,"J1","SPFL2"
1973,0,"J1","SPORO"
1973,0,"J1","UNKG"
1974,0,"J1","ARIST"
1974,0,"J1","ARTE3"
1974,0,"J1","BOER4"
1974,0,"J1","BOUTE"
1974,0,"J1","CYPER"
1974,0.0179355,"J1","DAPU7"
1974,0,"J1","ENDE"
1974,0,"J1","ERLE"
1974,0,"J1","MUAR"
1974,0,"J1","MUAR2"
1974,0,"J1","MUPO2"
1974,0,"J1","PAHA"
1974,0,"J1","PAOB"
1974,0,"J1","PLMU3"
1974,0,"J1","SCBR2"
1974,0,"J1","SELE6"
1974,0,"J1","SPAI"
1974,0,"J1","SPCO4"
1974,0,"J1","SPCR"
1974,0.002976,"J1","SPFL2"
1974,0,"J1","SPORO"
1974,0,"J1","UNKG"
1975,0,"J1","ARIST"
1975,0,"J1","ARTE3"
1975,0,"J1","BOER4"
1975,0,"J1","BOUTE"
1975,0,"J1","CYPER"
1975,0,"J1","DAPU7"
1975,0,"J1","ENDE"
1975,0,"J1","ERLE"
1975,0,"J1","MUAR"
1975,0,"J1","MUAR2"
1975,0,"J1","MUPO2"
1975,0,"J1","PAHA"
1975,0,"J1","PAOB"
1975,0,"J1","PLMU3"
1975,0,"J1","SCBR2"
1975,0,"J1","SELE6"
1975,0,"J1","SPAI"
1975,0,"J1","SPCO4"
1975,0,"J1","SPCR"
1975,0,"J1","SPFL2"
1975,0,"J1","SPORO"
1975,0,"J1","UNKG"
1976,0,"J1","ARIST"
1976,0,"J1","ARTE3"
1976,0,"J1","BOER4"
1976,0,"J1","BOUTE"
1976,0,"J1","CYPER"
1976,0,"J1","DAPU7"
1976,0,"J1","ENDE"
1976,0,"J1","ERLE"
1976,0,"J1","MUAR"
1976,0,"J1","MUAR2"
1976,0,"J1","MUPO2"
1976,0,"J1","PAHA"
1976,0,"J1","PAOB"
1976,0,"J1","PLMU3"
1976,0,"J1","SCBR2"
1976,0,"J1","SELE6"
1976,0,"J1","SPAI"
1976,0,"J1","SPCO4"
1976,0,"J1","SPCR"
1976,0.04883095,"J1","SPFL2"
1976,0,"J1","SPORO"
1976,0,"J1","UNKG"
1977,0,"J1","ARIST"
1977,0,"J1","ARTE3"
1977,0,"J1","BOER4"
1977,0,"J1","BOUTE"
1977,0,"J1","CYPER"
1977,0.00080125,"J1","DAPU7"
1977,0,"J1","ENDE"
1977,0,"J1","ERLE"
1977,0,"J1","MUAR"
1977,0,"J1","MUAR2"
1977,0,"J1","MUPO2"
1977,0,"J1","PAHA"
1977,0,"J1","PAOB"
1977,0.003606,"J1","PLMU3"
1977,0,"J1","SCBR2"
1977,0,"J1","SELE6"
1977,0,"J1","SPAI"
1977,0,"J1","SPCO4"
1977,0,"J1","SPCR"
1977,0.013461,"J1","SPFL2"
1977,0,"J1","SPORO"
1977,0,"J1","UNKG"
1978,0,"J1","ARIST"
1978,0,"J1","ARTE3"
1978,0,"J1","BOER4"
1978,0,"J1","BOUTE"
1978,0,"J1","CYPER"
1978,0.0015875,"J1","DAPU7"
1978,0,"J1","ENDE"
1978,0,"J1","ERLE"
1978,0,"J1","MUAR"
1978,0,"J1","MUAR2"
1978,0,"J1","MUPO2"
1978,0,"J1","PAHA"
1978,0,"J1","PAOB"
1978,0,"J1","PLMU3"
1978,0,"J1","SCBR2"
1978,0,"J1","SELE6"
1978,0,"J1","SPAI"
1978,0,"J1","SPCO4"
1978,0,"J1","SPCR"
1978,0.0149715,"J1","SPFL2"
1978,0,"J1","SPORO"
1978,0,"J1","UNKG"
1979,0,"J1","ARIST"
1979,0,"J1","ARTE3"
1979,0,"J1","BOER4"
1979,0,"J1","BOUTE"
1979,0,"J1","CYPER"
1979,0,"J1","DAPU7"
1979,0,"J1","ENDE"
1979,0,"J1","ERLE"
1979,0,"J1","MUAR"
1979,0,"J1","MUAR2"
1979,0,"J1","MUPO2"
1979,0,"J1","PAHA"
1979,0,"J1","PAOB"
1979,0,"J1","PLMU3"
1979,0,"J1","SCBR2"
1979,0,"J1","SELE6"
1979,0,"J1","SPAI"
1979,0,"J1","SPCO4"
1979,0,"J1","SPCR"
1979,0.1075402,"J1","SPFL2"
1979,0,"J1","SPORO"
1979,0,"J1","UNKG"
1995,2.5e-05,"J1","ARIST"
1995,0,"J1","ARTE3"
1995,0,"J1","BOER4"
1995,0,"J1","BOUTE"
1995,0,"J1","CYPER"
1995,5e-05,"J1","DAPU7"
1995,0,"J1","ENDE"
1995,0,"J1","ERLE"
1995,0,"J1","MUAR"
1995,0,"J1","MUAR2"
1995,0,"J1","MUPO2"
1995,0,"J1","PAHA"
1995,0,"J1","PAOB"
1995,0,"J1","PLMU3"
1995,0,"J1","SCBR2"
1995,0,"J1","SELE6"
1995,0,"J1","SPAI"
1995,0,"J1","SPCO4"
1995,0,"J1","SPCR"
1995,0.001935451132694,"J1","SPFL2"
1995,0,"J1","SPORO"
1995,0,"J1","UNKG"
2001,0,"J1","ARIST"
2001,0,"J1","ARTE3"
2001,0,"J1","BOER4"
2001,0,"J1","BOUTE"
2001,0,"J1","CYPER"
2001,0,"J1","DAPU7"
2001,0,"J1","ENDE"
2001,0,"J1","ERLE"
2001,0,"J1","MUAR"
2001,0,"J1","MUAR2"
2001,0,"J1","MUPO2"
2001,0,"J1","PAHA"
2001,0,"J1","PAOB"
2001,0,"J1","PLMU3"
2001,0,"J1","SCBR2"
2001,0,"J1","SELE6"
2001,0,"J1","SPAI"
2001,0,"J1","SPCO4"
2001,0,"J1","SPCR"
2001,0,"J1","SPFL2"
2001,0,"J1","SPORO"
2001,0,"J1","UNKG"
2006,0,"J1","ARIST"
2006,0,"J1","ARTE3"
2006,0,"J1","BOER4"
2006,0,"J1","BOUTE"
2006,0,"J1","CYPER"
2006,0,"J1","DAPU7"
2006,0,"J1","ENDE"
2006,0,"J1","ERLE"
2006,0,"J1","MUAR"
2006,0,"J1","MUAR2"
2006,0,"J1","MUPO2"
2006,0,"J1","PAHA"
2006,0,"J1","PAOB"
2006,0,"J1","PLMU3"
2006,0,"J1","SCBR2"
2006,0,"J1","SELE6"
2006,0,"J1","SPAI"
2006,0,"J1","SPCO4"
2006,0,"J1","SPCR"
2006,0.0020943649933,"J1","SPFL2"
2006,0,"J1","SPORO"
2006,0,"J1","UNKG"
2011,0,"J1","ARIST"
2011,0,"J1","ARTE3"
2011,0,"J1","BOER4"
2011,0,"J1","BOUTE"
2011,0,"J1","CYPER"
2011,0,"J1","DAPU7"
2011,0,"J1","ENDE"
2011,0,"J1","ERLE"
2011,0,"J1","MUAR"
2011,0,"J1","MUAR2"
2011,0,"J1","MUPO2"
2011,0,"J1","PAHA"
2011,0,"J1","PAOB"
2011,0,"J1","PLMU3"
2011,0,"J1","SCBR2"
2011,0,"J1","SELE6"
2011,0,"J1","SPAI"
2011,0,"J1","SPCO4"
2011,0,"J1","SPCR"
2011,0,"J1","SPFL2"
2011,0,"J1","SPORO"
2011,0,"J1","UNKG"
2016,0,"J1","ARIST"
2016,0,"J1","ARTE3"
2016,0,"J1","BOER4"
2016,0,"J1","BOUTE"
2016,0,"J1","CYPER"
2016,0,"J1","DAPU7"
2016,0,"J1","ENDE"
2016,0,"J1","ERLE"
2016,0,"J1","MUAR"
2016,0,"J1","MUAR2"
2016,0,"J1","MUPO2"
2016,0,"J1","PAHA"
2016,0,"J1","PAOB"
2016,0,"J1","PLMU3"
2016,0,"J1","SCBR2"
2016,0,"J1","SELE6"
2016,0,"J1","SPAI"
2016,0,"J1","SPCO4"
2016,0,"J1","SPCR"
2016,0,"J1","SPFL2"
2016,0,"J1","SPORO"
2016,0,"J1","UNKG"
1916,0.02994915,"J22","ARIST"
1916,0,"J22","ARTE3"
1916,0.0051029,"J22","BOER4"
1916,0,"J22","BOUTE"
1916,0,"J22","CYPER"
1916,0,"J22","DAPU7"
1916,0,"J22","ENDE"
1916,0,"J22","ERLE"
1916,0.02898063,"J22","MUAR"
1916,0,"J22","MUAR2"
1916,0,"J22","MUPO2"
1916,0,"J22","PAHA"
1916,0,"J22","PAOB"
1916,0,"J22","PLMU3"
1916,0,"J22","SCBR2"
1916,0,"J22","SELE6"
1916,0,"J22","SPAI"
1916,0,"J22","SPCO4"
1916,0,"J22","SPCR"
1916,0,"J22","SPFL2"
1916,0,"J22","SPORO"
1916,0,"J22","UNKG"
1917,0.015334825,"J22","ARIST"
1917,0,"J22","ARTE3"
1917,0.00508555,"J22","BOER4"
1917,0,"J22","BOUTE"
1917,0,"J22","CYPER"
1917,0,"J22","DAPU7"
1917,0,"J22","ENDE"
1917,0,"J22","ERLE"
1917,0.029750215,"J22","MUAR"
1917,0.00173575,"J22","MUAR2"
1917,0,"J22","MUPO2"
1917,0,"J22","PAHA"
1917,0,"J22","PAOB"
1917,0,"J22","PLMU3"
1917,0.0027,"J22","SCBR2"
1917,0,"J22","SELE6"
1917,0,"J22","SPAI"
1917,0,"J22","SPCO4"
1917,0,"J22","SPCR"
1917,0,"J22","SPFL2"
1917,0,"J22","SPORO"
1917,1.25e-05,"J22","UNKG"
1918,0.0007205,"J22","ARIST"
1918,0,"J22","ARTE3"
1918,0.0050682,"J22","BOER4"
1918,0,"J22","BOUTE"
1918,0,"J22","CYPER"
1918,0,"J22","DAPU7"
1918,0,"J22","ENDE"
1918,0,"J22","ERLE"
1918,0.0305198,"J22","MUAR"
1918,0.0034715,"J22","MUAR2"
1918,0,"J22","MUPO2"
1918,0,"J22","PAHA"
1918,0,"J22","PAOB"
1918,0,"J22","PLMU3"
1918,0.0054,"J22","SCBR2"
1918,0,"J22","SELE6"
1918,0,"J22","SPAI"
1918,0,"J22","SPCO4"
1918,0,"J22","SPCR"
1918,0,"J22","SPFL2"
1918,0,"J22","SPORO"
1918,2.5e-05,"J22","UNKG"
1919,0.0010115,"J22","ARIST"
1919,0,"J22","ARTE3"
1919,0.0029375,"J22","BOER4"
1919,0,"J22","BOUTE"
1919,0,"J22","CYPER"
1919,0,"J22","DAPU7"
1919,0,"J22","ENDE"
1919,0,"J22","ERLE"
1919,0.0456305,"J22","MUAR"
1919,0.0047495,"J22","MUAR2"
1919,0,"J22","MUPO2"
1919,0,"J22","PAHA"
1919,0,"J22","PAOB"
1919,0,"J22","PLMU3"
1919,0.00546,"J22","SCBR2"
1919,0,"J22","SELE6"
1919,0,"J22","SPAI"
1919,0,"J22","SPCO4"
1919,0,"J22","SPCR"
1919,0,"J22","SPFL2"
1919,0,"J22","SPORO"
1919,0,"J22","UNKG"
1920,0.002064525,"J22","ARIST"
1920,0,"J22","ARTE3"
1920,0.00561389,"J22","BOER4"
1920,0,"J22","BOUTE"
1920,0,"J22","CYPER"
1920,0,"J22","DAPU7"
1920,0,"J22","ENDE"
1920,0,"J22","ERLE"
1920,0.03656395,"J22","MUAR"
1920,0.005829725,"J22","MUAR2"
1920,0,"J22","MUPO2"
1920,0,"J22","PAHA"
1920,0,"J22","PAOB"
1920,0,"J22","PLMU3"
1920,0.00787837,"J22","SCBR2"
1920,0,"J22","SELE6"
1920,0,"J22","SPAI"
1920,0,"J22","SPCO4"
1920,0,"J22","SPCR"
1920,0,"J22","SPFL2"
1920,0,"J22","SPORO"
1920,0,"J22","UNKG"
1921,0.00311755,"J22","ARIST"
1921,0,"J22","ARTE3"
1921,0.00829028,"J22","BOER4"
1921,0,"J22","BOUTE"
1921,0,"J22","CYPER"
1921,0,"J22","DAPU7"
1921,0,"J22","ENDE"
1921,0,"J22","ERLE"
1921,0.0274974,"J22","MUAR"
1921,0.00690995,"J22","MUAR2"
1921,0,"J22","MUPO2"
1921,0,"J22","PAHA"
1921,0,"J22","PAOB"
1921,0,"J22","PLMU3"
1921,0.01029674,"J22","SCBR2"
1921,0,"J22","SELE6"
1921,0,"J22","SPAI"
1921,0,"J22","SPCO4"
1921,0,"J22","SPCR"
1921,0,"J22","SPFL2"
1921,0,"J22","SPORO"
1921,0,"J22","UNKG"
1922,0,"J22","ARIST"
1922,0,"J22","ARTE3"
1922,0.0002095,"J22","BOER4"
1922,0,"J22","BOUTE"
1922,0,"J22","CYPER"
1922,0.0002835,"J22","DAPU7"
1922,0,"J22","ENDE"
1922,0,"J22","ERLE"
1922,0.002052,"J22","MUAR"
1922,0,"J22","MUAR2"
1922,0,"J22","MUPO2"
1922,0,"J22","PAHA"
1922,0,"J22","PAOB"
1922,0,"J22","PLMU3"
1922,0.0022555,"J22","SCBR2"
1922,0,"J22","SELE6"
1922,0,"J22","SPAI"
1922,0,"J22","SPCO4"
1922,0,"J22","SPCR"
1922,0.0002025,"J22","SPFL2"
1922,0,"J22","SPORO"
1922,0,"J22","UNKG"
1923,0,"J22","ARIST"
1923,0,"J22","ARTE3"
1923,0.0001676,"J22","BOER4"
1923,0,"J22","BOUTE"
1923,0,"J22","CYPER"
1923,0.0008354,"J22","DAPU7"
1923,0,"J22","ENDE"
1923,0,"J22","ERLE"
1923,0.015800622,"J22","MUAR"
1923,0.0012542,"J22","MUAR2"
1923,0,"J22","MUPO2"
1923,0,"J22","PAHA"
1923,0,"J22","PAOB"
1923,0,"J22","PLMU3"
1923,0.0036627,"J22","SCBR2"
1923,0,"J22","SELE6"
1923,0,"J22","SPAI"
1923,0,"J22","SPCO4"
1923,0,"J22","SPCR"
1923,0.000162,"J22","SPFL2"
1923,0,"J22","SPORO"
1923,0,"J22","UNKG"
1924,0,"J22","ARIST"
1924,0,"J22","ARTE3"
1924,0.0001257,"J22","BOER4"
1924,0,"J22","BOUTE"
1924,0,"J22","CYPER"
1924,0.0013873,"J22","DAPU7"
1924,0,"J22","ENDE"
1924,0,"J22","ERLE"
1924,0.029549244,"J22","MUAR"
1924,0.0025084,"J22","MUAR2"
1924,0,"J22","MUPO2"
1924,0,"J22","PAHA"
1924,0,"J22","PAOB"
1924,0,"J22","PLMU3"
1924,0.0050699,"J22","SCBR2"
1924,0,"J22","SELE6"
1924,0,"J22","SPAI"
1924,0,"J22","SPCO4"
1924,0,"J22","SPCR"
1924,0.0001215,"J22","SPFL2"
1924,0,"J22","SPORO"
1924,0,"J22","UNKG"
1925,0,"J22","ARIST"
1925,0,"J22","ARTE3"
1925,8.38e-05,"J22","BOER4"
1925,0,"J22","BOUTE"
1925,0,"J22","CYPER"
1925,0.0019392,"J22","DAPU7"
1925,0,"J22","ENDE"
1925,0,"J22","ERLE"
1925,0.043297866,"J22","MUAR"
1925,0.0037626,"J22","MUAR2"
1925,0,"J22","MUPO2"
1925,0,"J22","PAHA"
1925,0,"J22","PAOB"
1925,0,"J22","PLMU3"
1925,0.0064771,"J22","SCBR2"
1925,0,"J22","SELE6"
1925,0,"J22","SPAI"
1925,0,"J22","SPCO4"
1925,0,"J22","SPCR"
1925,8.1e-05,"J22","SPFL2"
1925,0,"J22","SPORO"
1925,0,"J22","UNKG"
1926,0,"J22","ARIST"
1926,0,"J22","ARTE3"
1926,4.19e-05,"J22","BOER4"
1926,0,"J22","BOUTE"
1926,0,"J22","CYPER"
1926,0.0024911,"J22","DAPU7"
1926,0,"J22","ENDE"
1926,0,"J22","ERLE"
1926,0.057046488,"J22","MUAR"
1926,0.0050168,"J22","MUAR2"
1926,0,"J22","MUPO2"
1926,0,"J22","PAHA"
1926,0,"J22","PAOB"
1926,0,"J22","PLMU3"
1926,0.0078843,"J22","SCBR2"
1926,0,"J22","SELE6"
1926,0,"J22","SPAI"
1926,0,"J22","SPCO4"
1926,0,"J22","SPCR"
1926,4.05e-05,"J22","SPFL2"
1926,0,"J22","SPORO"
1926,0,"J22","UNKG"
1927,0,"J22","ARIST"
1927,0,"J22","ARTE3"
1927,0,"J22","BOER4"
1927,0,"J22","BOUTE"
1927,0,"J22","CYPER"
1927,0.003043,"J22","DAPU7"
1927,0,"J22","ENDE"
1927,0,"J22","ERLE"
1927,0.07079511,"J22","MUAR"
1927,0.006271,"J22","MUAR2"
1927,0,"J22","MUPO2"
1927,0,"J22","PAHA"
1927,0,"J22","PAOB"
1927,0,"J22","PLMU3"
1927,0.0092915,"J22","SCBR2"
1927,0,"J22","SELE6"
1927,0,"J22","SPAI"
1927,0,"J22","SPCO4"
1927,0,"J22","SPCR"
1927,0,"J22","SPFL2"
1927,0,"J22","SPORO"
1927,0,"J22","UNKG"
1928,0.00032,"J22","ARIST"
1928,0,"J22","ARTE3"
1928,0,"J22","BOER4"
1928,0,"J22","BOUTE"
1928,0,"J22","CYPER"
1928,0.0013565,"J22","DAPU7"
1928,0,"J22","ENDE"
1928,0,"J22","ERLE"
1928,0.08022809,"J22","MUAR"
1928,0.009315,"J22","MUAR2"
1928,0,"J22","MUPO2"
1928,0,"J22","PAHA"
1928,0,"J22","PAOB"
1928,0,"J22","PLMU3"
1928,0.01501263,"J22","SCBR2"
1928,0,"J22","SELE6"
1928,0,"J22","SPAI"
1928,0,"J22","SPCO4"
1928,0,"J22","SPCR"
1928,0,"J22","SPFL2"
1928,0,"J22","SPORO"
1928,0,"J22","UNKG"
1929,0.00182979,"J22","ARIST"
1929,0,"J22","ARTE3"
1929,0,"J22","BOER4"
1929,0,"J22","BOUTE"
1929,0,"J22","CYPER"
1929,0.0015127,"J22","DAPU7"
1929,0,"J22","ENDE"
1929,0,"J22","ERLE"
1929,0.1139681,"J22","MUAR"
1929,0.01237333,"J22","MUAR2"
1929,0,"J22","MUPO2"
1929,0,"J22","PAHA"
1929,0,"J22","PAOB"
1929,0,"J22","PLMU3"
1929,0.02195619,"J22","SCBR2"
1929,0,"J22","SELE6"
1929,0,"J22","SPAI"
1929,0,"J22","SPCO4"
1929,0,"J22","SPCR"
1929,0,"J22","SPFL2"
1929,0,"J22","SPORO"
1929,0,"J22","UNKG"
1930,0,"J22","ARIST"
1930,0,"J22","ARTE3"
1930,0,"J22","BOER4"
1930,0,"J22","BOUTE"
1930,0,"J22","CYPER"
1930,0,"J22","DAPU7"
1930,0,"J22","ENDE"
1930,0,"J22","ERLE"
1930,0.07993009,"J22","MUAR"
1930,0.01347653,"J22","MUAR2"
1930,0,"J22","MUPO2"
1930,0,"J22","PAHA"
1930,0,"J22","PAOB"
1930,0,"J22","PLMU3"
1930,0.01915022,"J22","SCBR2"
1930,0,"J22","SELE6"
1930,0,"J22","SPAI"
1930,0,"J22","SPCO4"
1930,0,"J22","SPCR"
1930,0,"J22","SPFL2"
1930,0,"J22","SPORO"
1930,0,"J22","UNKG"
1931,0,"J22","ARIST"
1931,0,"J22","ARTE3"
1931,0,"J22","BOER4"
1931,0,"J22","BOUTE"
1931,0,"J22","CYPER"
1931,0.0011563,"J22","DAPU7"
1931,0,"J22","ENDE"
1931,0,"J22","ERLE"
1931,0.09391211,"J22","MUAR"
1931,0.0091515,"J22","MUAR2"
1931,0,"J22","MUPO2"
1931,0,"J22","PAHA"
1931,0,"J22","PAOB"
1931,0,"J22","PLMU3"
1931,0.0152285,"J22","SCBR2"
1931,0,"J22","SELE6"
1931,0,"J22","SPAI"
1931,0,"J22","SPCO4"
1931,0,"J22","SPCR"
1931,0,"J22","SPFL2"
1931,0,"J22","SPORO"
1931,5e-05,"J22","UNKG"
1932,0,"J22","ARIST"
1932,0,"J22","ARTE3"
1932,0,"J22","BOER4"
1932,0,"J22","BOUTE"
1932,0,"J22","CYPER"
1932,0.0020255,"J22","DAPU7"
1932,0,"J22","ENDE"
1932,0,"J22","ERLE"
1932,0.0452945,"J22","MUAR"
1932,0.0127505,"J22","MUAR2"
1932,0,"J22","MUPO2"
1932,0,"J22","PAHA"
1932,0,"J22","PAOB"
1932,0,"J22","PLMU3"
1932,0.01920413,"J22","SCBR2"
1932,0,"J22","SELE6"
1932,0,"J22","SPAI"
1932,0,"J22","SPCO4"
1932,0,"J22","SPCR"
1932,0,"J22","SPFL2"
1932,0,"J22","SPORO"
1932,0,"J22","UNKG"
1933,0,"J22","ARIST"
1933,0,"J22","ARTE3"
1933,0,"J22","BOER4"
1933,0,"J22","BOUTE"
1933,0,"J22","CYPER"
1933,0.0042556,"J22","DAPU7"
1933,0,"J22","ENDE"
1933,0,"J22","ERLE"
1933,0.05464117,"J22","MUAR"
1933,0.0197332,"J22","MUAR2"
1933,0,"J22","MUPO2"
1933,0,"J22","PAHA"
1933,0,"J22","PAOB"
1933,0,"J22","PLMU3"
1933,0.03407315,"J22","SCBR2"
1933,0,"J22","SELE6"
1933,0,"J22","SPAI"
1933,0,"J22","SPCO4"
1933,0,"J22","SPCR"
1933,0,"J22","SPFL2"
1933,0,"J22","SPORO"
1933,0,"J22","UNKG"
1934,0,"J22","ARIST"
1934,0,"J22","ARTE3"
1934,0,"J22","BOER4"
1934,0,"J22","BOUTE"
1934,0,"J22","CYPER"
1934,0,"J22","DAPU7"
1934,0,"J22","ENDE"
1934,0,"J22","ERLE"
1934,0.02506232,"J22","MUAR"
1934,0.0060885,"J22","MUAR2"
1934,0,"J22","MUPO2"
1934,0,"J22","PAHA"
1934,0,"J22","PAOB"
1934,0,"J22","PLMU3"
1934,0.01884889,"J22","SCBR2"
1934,0,"J22","SELE6"
1934,0,"J22","SPAI"
1934,0,"J22","SPCO4"
1934,0,"J22","SPCR"
1934,0,"J22","SPFL2"
1934,0,"J22","SPORO"
1934,0,"J22","UNKG"
1935,0,"J22","ARIST"
1935,0,"J22","ARTE3"
1935,0,"J22","BOER4"
1935,0,"J22","BOUTE"
1935,0,"J22","CYPER"
1935,5e-05,"J22","DAPU7"
1935,0,"J22","ENDE"
1935,0,"J22","ERLE"
1935,0.00993008,"J22","MUAR"
1935,0.0068325,"J22","MUAR2"
1935,0,"J22","MUPO2"
1935,0,"J22","PAHA"
1935,0,"J22","PAOB"
1935,0,"J22","PLMU3"
1935,0.01707887,"J22","SCBR2"
1935,0,"J22","SELE6"
1935,0,"J22","SPAI"
1935,0,"J22","SPCO4"
1935,0,"J22","SPCR"
1935,0,"J22","SPFL2"
1935,0,"J22","SPORO"
1935,2.5e-05,"J22","UNKG"
1936,0,"J22","ARIST"
1936,0,"J22","ARTE3"
1936,0,"J22","BOER4"
1936,0,"J22","BOUTE"
1936,0,"J22","CYPER"
1936,0,"J22","DAPU7"
1936,0,"J22","ENDE"
1936,0,"J22","ERLE"
1936,0.0333686,"J22","MUAR"
1936,0.00678369,"J22","MUAR2"
1936,0,"J22","MUPO2"
1936,0,"J22","PAHA"
1936,0,"J22","PAOB"
1936,0,"J22","PLMU3"
1936,0.01821342,"J22","SCBR2"
1936,0,"J22","SELE6"
1936,0,"J22","SPAI"
1936,0,"J22","SPCO4"
1936,0,"J22","SPCR"
1936,0,"J22","SPFL2"
1936,0,"J22","SPORO"
1936,0,"J22","UNKG"
1937,0,"J22","ARIST"
1937,0,"J22","ARTE3"
1937,0.0003169,"J22","BOER4"
1937,2.5e-05,"J22","BOUTE"
1937,0,"J22","CYPER"
1937,0,"J22","DAPU7"
1937,0,"J22","ENDE"
1937,0,"J22","ERLE"
1937,0.03009361,"J22","MUAR"
1937,0.00448725,"J22","MUAR2"
1937,0,"J22","MUPO2"
1937,0,"J22","PAHA"
1937,0,"J22","PAOB"
1937,0,"J22","PLMU3"
1937,0.02466036,"J22","SCBR2"
1937,0,"J22","SELE6"
1937,0,"J22","SPAI"
1937,0,"J22","SPCO4"
1937,0,"J22","SPCR"
1937,0,"J22","SPFL2"
1937,0,"J22","SPORO"
1937,0,"J22","UNKG"
1938,0,"J22","ARIST"
1938,0,"J22","ARTE3"
1938,0.001584,"J22","BOER4"
1938,0,"J22","BOUTE"
1938,0,"J22","CYPER"
1938,0,"J22","DAPU7"
1938,0,"J22","ENDE"
1938,0,"J22","ERLE"
1938,0.04949111,"J22","MUAR"
1938,0.003766,"J22","MUAR2"
1938,0,"J22","MUPO2"
1938,0,"J22","PAHA"
1938,0,"J22","PAOB"
1938,0,"J22","PLMU3"
1938,0.03028354,"J22","SCBR2"
1938,0,"J22","SELE6"
1938,0,"J22","SPAI"
1938,0,"J22","SPCO4"
1938,0,"J22","SPCR"
1938,0,"J22","SPFL2"
1938,0,"J22","SPORO"
1938,0,"J22","UNKG"
1939,0,"J22","ARIST"
1939,0,"J22","ARTE3"
1939,0.00177425,"J22","BOER4"
1939,0,"J22","BOUTE"
1939,0,"J22","CYPER"
1939,0,"J22","DAPU7"
1939,0,"J22","ENDE"
1939,0,"J22","ERLE"
1939,0.02260775,"J22","MUAR"
1939,0.00540085,"J22","MUAR2"
1939,0,"J22","MUPO2"
1939,0,"J22","PAHA"
1939,0,"J22","PAOB"
1939,0,"J22","PLMU3"
1939,0.02037905,"J22","SCBR2"
1939,0,"J22","SELE6"
1939,0,"J22","SPAI"
1939,0,"J22","SPCO4"
1939,0,"J22","SPCR"
1939,0,"J22","SPFL2"
1939,0,"J22","SPORO"
1939,1e-04,"J22","UNKG"
1940,0,"J22","ARIST"
1940,0,"J22","ARTE3"
1940,0.000605,"J22","BOER4"
1940,0,"J22","BOUTE"
1940,0,"J22","CYPER"
1940,0,"J22","DAPU7"
1940,0,"J22","ENDE"
1940,0,"J22","ERLE"
1940,0.005698,"J22","MUAR"
1940,0.0024695,"J22","MUAR2"
1940,0,"J22","MUPO2"
1940,0,"J22","PAHA"
1940,0,"J22","PAOB"
1940,0,"J22","PLMU3"
1940,0.0197475,"J22","SCBR2"
1940,0,"J22","SELE6"
1940,0,"J22","SPAI"
1940,0,"J22","SPCO4"
1940,0,"J22","SPCR"
1940,0,"J22","SPFL2"
1940,0,"J22","SPORO"
